Michael Redd,Milwaukee Bucks,2010,492,18,12,215,75,46,36,213,.352,.300,19
Jodie Meeks,Milwaukee Bucks,2010,486,41,0,169,64,46,36,177,.362,.280,13
Dan Gadzuric,Milwaukee Bucks,2010,314,32,6,88,39,46,36,89,.438,,9
Roko Ukic,Milwaukee Bucks,2010,97,13,0,40,14,46,36,30,.467,.250,1
Royal Ivey,Milwaukee Bucks,2010,90,18,0,23,9,46,36,28,.321,.182,9
Francisco Elson,Milwaukee Bucks,2010,62,11,0,10,4,46,36,13,.308,,1
Primoz Brezec,Milwaukee Bucks,2010,59,14,0,14,7,46,36,13,.538,,0
Darnell Jackson,Milwaukee Bucks,2010,9,1,0,2,1,46,36,5,.200,.000,0
LeBron James,Cleveland Cavaliers,2010,2966,76,76,2258,768,61,21,1528,.503,.333,125
Mo Williams,Cleveland Cavaliers,2010,2359,69,68,1092,378,61,21,855,.442,.429,70
Anthony Parker,Cleveland Cavaliers,2010,2289,81,81,595,206,61,21,475,.434,.414,63
Anderson Varejao,Cleveland Cavaliers,2010,2166,76,7,651,267,61,21,467,.572,.200,71
J.J. Hickson,Cleveland Cavaliers,2010,1691,81,73,689,289,61,21,522,.554,.000,36
Delonte West,Cleveland Cavaliers,2010,1500,60,3,528,194,61,21,436,.445,.325,55
Zydrunas Ilgauskas,Cleveland Cavaliers,2010,1339,64,6,474,194,61,21,438,.443,.478,14
Shaquille O'Neal,Cleveland Cavaliers,2010,1240,53,53,636,262,61,21,463,.566,.000,15
Daniel Gibson,Cleveland Cavaliers,2010,1068,56,10,355,125,61,21,268,.466,.477,25
Jamario Moon,Cleveland Cavaliers,2010,1052,61,2,296,114,61,21,247,.462,.320,34
Antawn Jamison,Cleveland Cavaliers,2010,811,25,23,395,163,61,21,336,.485,.342,28
Jawad Williams,Cleveland Cavaliers,2010,742,54,6,224,81,61,21,206,.393,.323,12
Leon Powe,Cleveland Cavaliers,2010,236,20,2,79,21,61,21,49,.429,,6
Danny Green,Cleveland Cavaliers,2010,115,20,0,40,15,61,21,39,.385,.273,6
Darnell Jackson,Cleveland Cavaliers,2010,114,27,0,21,8,61,21,25,.320,.333,2
Sebastian Telfair,Cleveland Cavaliers,2010,77,4,0,39,16,61,21,35,.457,.222,2
Cedric Jackson,Cleveland Cavaliers,2010,10,5,0,1,0,61,21,2,.000,.000,0
Coby Karl,Cleveland Cavaliers,2010,5,3,0,0,0,61,21,0,,,0
Brook Lopez,New Jersey Nets,2010,3027,82,82,1542,563,12,70,1129,.499,.000,55
Courtney Lee,New Jersey Nets,2010,2375,71,66,885,338,12,70,775,.436,.338,93
Devin Harris,New Jersey Nets,2010,2221,64,61,1080,356,12,70,884,.403,.276,79
Terrence Williams,New Jersey Nets,2010,1764,78,9,656,261,12,70,651,.401,.310,43
Chris Douglas-Roberts,New Jersey Nets,2010,1730,67,38,657,255,12,70,573,.445,.259,55
Yi Jianlian,New Jersey Nets,2010,1655,52,51,623,227,12,70,563,.403,.366,37
Trenton Hassell,New Jersey Nets,2010,1106,52,31,232,90,12,70,219,.411,.000,17
Josh Boone,New Jersey Nets,2010,1045,63,28,253,117,12,70,223,.525,,30
Jarvis Hayes,New Jersey Nets,2010,1033,45,19,350,138,12,70,328,.421,.335,29
Keyon Dooling,New Jersey Nets,2010,971,53,8,364,129,12,70,324,.398,.376,34
Kris Humphries,New Jersey Nets,2010,906,44,0,356,127,12,70,293,.433,.000,29
Rafer Alston,New Jersey Nets,2010,766,27,13,262,95,12,70,277,.343,.322,27
Bobby Simmons,New Jersey Nets,2010,395,23,2,122,42,12,70,117,.359,.317,15
Sean Williams,New Jersey Nets,2010,227,20,0,52,21,12,70,49,.429,.000,8
Chris Quinn,New Jersey Nets,2010,223,25,0,56,20,12,70,56,.357,.313,9
Eduardo Najera,New Jersey Nets,2010,204,13,2,49,20,12,70,53,.377,.176,9
Tony Battie,New Jersey Nets,2010,134,15,0,36,14,12,70,40,.350,.250,4
Andre Iguodala,Philadelphia 76ers,2010,3193,82,82,1401,496,27,55,1120,.443,.310,141
Elton Brand,Philadelphia 76ers,2010,2297,76,57,996,412,27,55,858,.480,.000,82
Thaddeus Young,Philadelphia 76ers,2010,2145,67,45,926,382,27,55,813,.470,.348,81
Samuel Dalembert,Philadelphia 76ers,2010,2124,82,80,667,285,27,55,523,.545,,42
Lou Williams,Philadelphia 76ers,2010,1912,64,38,898,318,27,55,677,.470,.340,80
Jrue Holiday,Philadelphia 76ers,2010,1767,73,51,587,230,27,55,520,.442,.390,79
Willie Green,Philadelphia 76ers,2010,1553,73,18,638,248,27,55,543,.457,.346,32
Marreese Speights,Philadelphia 76ers,2010,1016,62,1,532,212,27,55,444,.477,.000,29
Jason Kapono,Philadelphia 76ers,2010,976,57,12,324,126,27,55,301,.419,.368,21
Rodney Carney,Philadelphia 76ers,2010,857,68,0,319,113,27,55,282,.401,.304,25
Allen Iverson,Philadelphia 76ers,2010,798,25,24,348,121,27,55,290,.417,.333,18
Jason Smith,Philadelphia 76ers,2010,658,56,2,189,75,27,55,174,.431,.345,21
Royal Ivey,Philadelphia 76ers,2010,236,26,0,70,26,27,55,55,.473,.500,10
Jodie Meeks,Philadelphia 76ers,2010,233,19,0,112,40,27,55,91,.440,.380,5
Primoz Brezec,Philadelphia 76ers,2010,36,7,0,5,2,27,55,13,.154,,1
Francisco Elson,Philadelphia 76ers,2010,4,1,0,2,1,27,55,2,.500,,0
David Lee,New York Knicks,2010,3019,81,81,1640,686,29,53,1258,.545,.000,85
Danilo Gallinari,New York Knicks,2010,2747,81,74,1221,392,29,53,927,.423,.381,75
Wilson Chandler,New York Knicks,2010,2320,65,64,993,412,29,53,860,.479,.267,46
Al Harrington,New York Knicks,2010,2195,72,15,1276,448,29,53,1030,.435,.342,62
Chris Duhon,New York Knicks,2010,2072,67,59,494,168,29,53,451,.373,.349,59
Jared Jeffries,New York Knicks,2010,1462,52,37,284,102,29,53,230,.443,.323,53
Toney Douglas,New York Knicks,2010,1087,56,12,481,179,29,53,391,.458,.389,42
Larry Hughes,New York Knicks,2010,820,31,14,297,102,29,53,279,.366,.289,40
Henry Walker,New York Knicks,2010,739,27,13,321,117,29,53,226,.518,.431,23
Nate Robinson,New York Knicks,2010,733,30,2,397,152,29,53,336,.452,.375,27
Tracy McGrady,New York Knicks,2010,627,24,24,226,84,29,53,216,.389,.242,15
Sergio Rodriguez,New York Knicks,2010,531,27,8,200,79,29,53,161,.491,.347,21
Eddie House,New York Knicks,2010,371,18,0,115,44,29,53,133,.331,.250,12
Jonathan Bender,New York Knicks,2010,292,25,1,118,40,29,53,100,.400,.359,2
Jordan Hill,New York Knicks,2010,252,24,0,97,41,29,53,92,.446,.000,10
Earl Barron,New York Knicks,2010,232,7,6,82,30,29,53,68,.441,,4
J.R. Giddens,New York Knicks,2010,140,11,0,45,19,29,53,39,.487,.000,5
Marcus Landry,New York Knicks,2010,108,17,0,44,16,29,53,41,.390,.346,1
Darko Milicic,New York Knicks,2010,71,8,0,16,8,29,53,17,.471,,4
Eddy Curry,New York Knicks,2010,62,7,0,26,8,29,53,21,.381,,0
Andrea Bargnani,Toronto Raptors,2010,2799,80,80,1376,537,40,42,1143,.470,.372,25
Chris Bosh,Toronto Raptors,2010,2526,70,70,1678,600,40,42,1158,.518,.364,43
Hedo Turkoglu,Toronto Raptors,2010,2272,74,69,835,276,40,42,674,.409,.374,55
Jarrett Jack,Toronto Raptors,2010,2243,82,43,931,323,40,42,671,.481,.412,60
Jose Calderon,Toronto Raptors,2010,1817,68,39,699,274,40,42,568,.482,.398,47
DeMar DeRozan,Toronto Raptors,2010,1664,77,65,662,255,40,42,512,.498,.250,43
Amir Johnson,Toronto Raptors,2010,1453,82,5,511,208,40,42,334,.623,.000,44
Antoine Wright,Toronto Raptors,2010,1392,67,10,435,162,40,42,399,.406,.335,30
Sonny Weems,Toronto Raptors,2010,1368,69,19,518,236,40,42,458,.515,.133,39
Marco Belinelli,Toronto Raptors,2010,1121,66,1,469,154,40,42,379,.406,.380,42
Rasho Nesterovic,Toronto Raptors,2010,413,42,8,163,81,40,42,149,.544,,10
Reggie Evans,Toronto Raptors,2010,311,28,1,95,34,40,42,69,.493,,14
Marcus Banks,Toronto Raptors,2010,244,22,0,109,39,40,42,73,.534,.292,12
Pops Mensah-Bonsu,Toronto Raptors,2010,107,16,0,34,12,40,42,29,.414,,3
Patrick O'Bryant,Toronto Raptors,2010,51,11,0,19,8,40,42,15,.533,.000,2
Rajon Rondo,Boston Celtics,2010,2963,81,81,1110,459,50,32,904,.508,.213,189
Ray Allen,Boston Celtics,2010,2819,80,80,1304,464,50,32,973,.477,.363,64
Paul Pierce,Boston Celtics,2010,2411,71,71,1296,409,50,32,867,.472,.414,84
Kendrick Perkins,Boston Celtics,2010,2154,78,78,791,314,50,32,522,.602,.000,26
Kevin Garnett,Boston Celtics,2010,2060,69,69,990,402,50,32,772,.521,.200,68
Rasheed Wallace,Boston Celtics,2010,1780,79,13,710,266,50,32,650,.409,.283,80
Marquis Daniels,Boston Celtics,2010,937,51,4,288,124,50,32,249,.498,.214,27
Glen Davis,Boston Celtics,2010,933,54,1,340,122,50,32,279,.437,.000,21
Tony Allen,Boston Celtics,2010,889,54,8,330,129,50,32,253,.510,.000,59
Eddie House,Boston Celtics,2010,846,50,0,358,129,50,32,322,.401,.383,28
Shelden Williams,Boston Celtics,2010,597,54,0,201,63,50,32,121,.521,.000,13
Brian Scalabrine,Boston Celtics,2010,472,52,3,78,29,50,32,85,.341,.327,9
Nate Robinson,Boston Celtics,2010,382,26,0,170,63,50,32,157,.401,.414,22
Michael Finley,Boston Celtics,2010,314,21,1,109,44,50,32,87,.506,.463,4
J.R. Giddens,Boston Celtics,2010,99,21,1,24,9,50,32,21,.429,.000,4
Lester Hudson,Boston Celtics,2010,70,16,0,22,7,50,32,18,.389,.600,3
Henry Walker,Boston Celtics,2010,29,8,0,8,3,50,32,6,.500,,0
Oliver Lafayette,Boston Celtics,2010,22,1,0,7,3,50,32,6,.500,.500,0
Marcus Landry,Boston Celtics,2010,3,1,0,0,0,50,32,2,.000,.000,0
Mike Conley,Memphis Grizzlies,2011,2872,81,81,1107,423,46,36,953,.444,.369,144
Zach Randolph,Memphis Grizzlies,2011,2724,75,74,1504,598,46,36,1188,.503,.186,63
Marc Gasol,Memphis Grizzlies,2011,2586,81,81,951,364,46,36,691,.527,.429,74
Rudy Gay,Memphis Grizzlies,2011,2152,54,54,1069,409,46,36,869,.471,.396,91
O.J. Mayo,Memphis Grizzlies,2011,1869,71,17,803,304,46,36,747,.407,.364,73
Darrell Arthur,Memphis Grizzlies,2011,1609,80,9,729,310,46,36,624,.497,.000,52
Sam Young,Memphis Grizzlies,2011,1577,78,46,572,233,46,36,494,.472,.340,68
Tony Allen,Memphis Grizzlies,2011,1494,72,31,643,251,46,36,492,.510,.174,129
Greivis Vasquez,Memphis Grizzlies,2011,860,70,1,249,95,46,36,233,.408,.291,22
Shane Battier,Memphis Grizzlies,2011,557,23,0,115,43,46,36,101,.426,.333,16
Xavier Henry,Memphis Grizzlies,2011,527,38,16,165,65,46,36,160,.406,.118,11
Hasheem Thabeet,Memphis Grizzlies,2011,369,45,0,53,17,46,36,39,.436,,9
Hamed Haddadi,Memphis Grizzlies,2011,168,31,0,75,30,46,36,58,.517,.000,2
Leon Powe,Memphis Grizzlies,2011,141,16,0,88,30,46,36,60,.500,.000,3
Jason Williams,Memphis Grizzlies,2011,124,11,0,21,9,46,36,29,.310,.200,3
Ish Smith,Memphis Grizzlies,2011,113,15,0,27,11,46,36,32,.344,.000,5
Acie Law,Memphis Grizzlies,2011,94,11,0,12,3,46,36,19,.158,.000,4
DeMarre Carroll,Memphis Grizzlies,2011,39,7,0,10,4,46,36,9,.444,,1
Rodney Carney,Memphis Grizzlies,2011,5,2,0,2,1,46,36,3,.333,.000,1
Chris Paul,New Orleans Hornets,2011,2880,80,80,1268,430,46,36,928,.463,.388,188
Trevor Ariza,New Orleans Hornets,2011,2600,75,75,826,303,46,36,762,.398,.303,120
David West,New Orleans Hornets,2011,2451,70,70,1322,528,46,36,1040,.508,.222,67
Emeka Okafor,New Orleans Hornets,2011,2287,72,72,745,300,46,36,524,.573,.000,40
Marco Belinelli,New Orleans Hornets,2011,1957,80,69,836,302,46,36,691,.437,.414,38
Willie Green,New Orleans Hornets,2011,1674,77,13,672,270,46,36,609,.443,.348,36
Jarrett Jack,New Orleans Hornets,2011,1375,70,2,595,212,46,36,515,.412,.345,40
Jason Smith,New Orleans Hornets,2011,1102,77,6,331,136,46,36,307,.443,.000,26
Marcus Thornton,New Orleans Hornets,2011,745,46,0,359,137,46,36,334,.410,.376,19
Quincy Pondexter,New Orleans Hornets,2011,734,66,6,188,73,46,36,180,.406,.360,17
Carl Landry,New Orleans Hornets,2011,602,23,10,272,107,46,36,203,.527,.000,10
Aaron Gray,New Orleans Hornets,2011,531,41,6,129,56,46,36,99,.566,,11
Didier Ilunga-Mbenga,New Orleans Hornets,2011,330,41,0,59,23,46,36,49,.469,,6
David Andersen,New Orleans Hornets,2011,223,29,0,78,33,46,36,74,.446,.385,2
Jerryd Bayless,New Orleans Hornets,2011,149,11,0,50,17,46,36,49,.347,.214,2
Peja Stojakovic,New Orleans Hornets,2011,89,6,0,45,14,46,36,33,.424,.440,2
Sasha Pavlovic,New Orleans Hornets,2011,50,4,1,4,2,46,36,11,.182,.000,0
Pops Mensah-Bonsu,New Orleans Hornets,2011,35,7,0,2,1,46,36,3,.333,,0
Patrick Ewing,New Orleans Hornets,2011,19,7,0,3,0,46,36,5,.000,.000,0
Jason Kidd,Dallas Mavericks,2011,2653,80,80,630,215,57,25,596,.361,.340,134
Jason Terry,Dallas Mavericks,2011,2564,82,10,1293,492,57,25,1091,.451,.362,93
Dirk Nowitzki,Dallas Mavericks,2011,2504,73,73,1681,610,57,25,1179,.517,.393,38
Shawn Marion,Dallas Mavericks,2011,2253,80,27,999,434,57,25,834,.520,.152,68
Tyson Chandler,Dallas Mavericks,2011,2059,74,74,748,266,57,25,407,.654,,36
J.J. Barea,Dallas Mavericks,2011,1669,81,2,769,285,57,25,649,.439,.349,30
Brendan Haywood,Dallas Mavericks,2011,1331,72,8,320,128,57,25,223,.574,.000,16
DeShawn Stevenson,Dallas Mavericks,2011,1158,72,54,383,128,57,25,330,.388,.378,21
Caron Butler,Dallas Mavericks,2011,867,29,29,436,170,57,25,378,.450,.431,28
Brian Cardinal,Dallas Mavericks,2011,618,56,4,145,43,57,25,100,.430,.483,24
Peja Stojakovic,Dallas Mavericks,2011,506,25,13,215,79,57,25,184,.429,.400,11
Rodrigue Beaubois,Dallas Mavericks,2011,496,28,26,236,94,57,25,223,.422,.301,20
Ian Mahinmi,Dallas Mavericks,2011,488,56,0,173,55,57,25,98,.561,.000,14
Sasha Pavlovic,Dallas Mavericks,2011,163,10,6,41,15,57,25,35,.429,.438,5
Corey Brewer,Dallas Mavericks,2011,148,13,2,69,25,57,25,51,.490,.308,11
Dominique Jones,Dallas Mavericks,2011,135,18,0,42,14,57,25,45,.311,.000,5
Alexis Ajinca,Dallas Mavericks,2011,75,10,2,29,12,57,25,32,.375,.429,3
Steve Novak,Dallas Mavericks,2011,18,7,0,11,4,57,25,8,.500,.750,0
Tony Parker,San Antonio Spurs,2011,2528,78,78,1368,555,61,21,1069,.519,.357,90
Richard Jefferson,San Antonio Spurs,2011,2459,81,81,891,304,61,21,642,.474,.440,38
Manu Ginobili,San Antonio Spurs,2011,2426,80,79,1393,441,61,21,1018,.433,.349,123
Tim Duncan,San Antonio Spurs,2011,2156,76,76,1022,419,61,21,838,.500,.000,50
George Hill,San Antonio Spurs,2011,2148,76,5,884,287,61,21,633,.453,.377,66
DeJuan Blair,San Antonio Spurs,2011,1734,81,65,674,292,61,21,583,.501,.000,95
Gary Neal,San Antonio Spurs,2011,1685,80,1,783,285,61,21,632,.451,.419,27
Matt Bonner,San Antonio Spurs,2011,1432,66,1,481,172,61,21,371,.464,.457,26
Antonio McDyess,San Antonio Spurs,2011,1387,73,16,390,169,61,21,344,.491,.000,36
Tiago Splitter,San Antonio Spurs,2011,738,60,6,278,101,61,21,191,.529,.000,29
Chris Quinn,San Antonio Spurs,2011,292,41,0,81,33,61,21,91,.363,.297,5
James Anderson,San Antonio Spurs,2011,286,26,2,94,31,61,21,81,.383,.391,3
Steve Novak,San Antonio Spurs,2011,197,23,0,93,31,61,21,59,.525,.548,1
Ime Udoka,San Antonio Spurs,2011,130,20,0,14,5,61,21,21,.238,.000,8
Danny Green,San Antonio Spurs,2011,92,8,0,41,17,61,21,35,.486,.368,2
Larry Owens,San Antonio Spurs,2011,31,7,0,9,3,61,21,6,.500,.333,2
Garrett Temple,San Antonio Spurs,2011,21,3,0,2,1,61,21,5,.200,.000,1
Alonzo Gee,San Antonio Spurs,2011,18,5,0,2,1,61,21,3,.333,,0
Bobby Simmons,San Antonio Spurs,2011,16,2,0,0,0,61,21,3,.000,.000,0
Othyus Jeffers,San Antonio Spurs,2011,8,1,0,2,1,61,21,3,.333,,0
Beno Udrih,Sacramento Kings,2011,2734,79,64,1086,412,24,58,824,.500,.357,94
DeMarcus Cousins,Sacramento Kings,2011,2309,81,62,1143,432,24,58,1004,.430,.167,85
Tyreke Evans,Sacramento Kings,2011,2107,57,53,1012,382,24,58,933,.409,.291,85
Samuel Dalembert,Sacramento Kings,2011,1938,80,46,644,268,24,58,567,.473,.000,36
Jason Thompson,Sacramento Kings,2011,1748,75,39,663,271,24,58,534,.507,.000,28
Omri Casspi,Sacramento Kings,2011,1702,71,27,610,225,24,58,546,.412,.372,54
Carl Landry,Sacramento Kings,2011,1406,53,16,631,238,24,58,484,.492,.000,30
Francisco Garcia,Sacramento Kings,2011,1386,58,34,560,207,24,58,475,.436,.362,51
Donte Greene,Sacramento Kings,2011,1127,69,21,400,156,24,58,386,.404,.292,36
Marcus Thornton,Sacramento Kings,2011,1030,27,23,574,213,24,58,473,.450,.361,45
Eugene Jeter,Sacramento Kings,2011,858,62,1,255,106,24,58,259,.409,.200,29
Luther Head,Sacramento Kings,2011,586,36,14,200,68,24,58,164,.415,.391,10
Darnell Jackson,Sacramento Kings,2011,486,59,2,187,77,24,58,158,.487,.273,12
Jermaine Taylor,Sacramento Kings,2011,406,26,8,184,78,24,58,164,.476,.300,12
Antoine Wright,Sacramento Kings,2011,31,7,0,2,1,24,58,8,.125,.000,1
Hassan Whiteside,Sacramento Kings,2011,2,1,0,0,0,24,58,0,,,0
Blake Griffin,Los Angeles Clippers,2011,3112,82,82,1845,696,32,50,1376,.506,.292,63
Eric Gordon,Los Angeles Clippers,2011,2112,56,56,1247,427,32,50,949,.450,.364,71
Ryan Gomes,Los Angeles Clippers,2011,2095,76,62,547,207,32,50,505,.410,.341,62
DeAndre Jordan,Los Angeles Clippers,2011,2047,80,66,566,234,32,50,341,.686,.000,41
Eric Bledsoe,Los Angeles Clippers,2011,1841,81,25,543,206,32,50,486,.424,.276,92
Randy Foye,Los Angeles Clippers,2011,1551,63,24,616,206,32,50,531,.388,.327,47
Al-Farouq Aminu,Los Angeles Clippers,2011,1452,81,14,457,160,32,50,406,.394,.315,59
Baron Davis,Los Angeles Clippers,2011,1269,43,35,552,214,32,50,515,.416,.296,62
Chris Kaman,Los Angeles Clippers,2011,838,32,15,397,177,32,50,376,.471,,16
Rasual Butler,Los Angeles Clippers,2011,744,41,2,206,73,32,50,226,.323,.326,8
Mo Williams,Los Angeles Clippers,2011,723,22,22,335,113,32,50,268,.422,.398,20
Craig Smith,Los Angeles Clippers,2011,586,48,0,258,104,32,50,188,.553,.000,16
Ike Diogu,Los Angeles Clippers,2011,470,36,0,207,83,32,50,148,.561,,3
Brian Cook,Los Angeles Clippers,2011,447,40,0,193,72,32,50,170,.424,.430,12
Jamario Moon,Los Angeles Clippers,2011,278,19,7,66,25,32,50,59,.424,.393,3
Jarron Collins,Los Angeles Clippers,2011,157,23,0,17,5,32,50,15,.333,,4
Willie Warren,Los Angeles Clippers,2011,134,19,0,37,13,32,50,35,.371,.333,6
Monta Ellis,Golden State Warriors,2011,3227,80,80,1929,726,36,46,1611,.451,.361,168
Dorell Wright,Golden State Warriors,2011,3147,82,82,1344,485,36,46,1146,.423,.376,124
David Lee,Golden State Warriors,2011,2634,73,73,1203,496,36,46,978,.507,.333,74
Stephen Curry,Golden State Warriors,2011,2489,74,74,1373,505,36,46,1053,.480,.442,109
Reggie Williams,Golden State Warriors,2011,1626,80,9,738,268,36,46,572,.469,.423,28
Andris Biedrins,Golden State Warriors,2011,1397,59,55,294,142,36,46,266,.534,,52
Vladimir Radmanovic,Golden State Warriors,2011,1169,74,6,374,137,36,46,318,.431,.405,44
Ekpe Udoh,Golden State Warriors,2011,1030,58,18,236,97,36,46,222,.437,,22
Lou Amundson,Golden State Warriors,2011,691,46,7,200,83,36,46,183,.454,,14
Acie Law,Golden State Warriors,2011,632,40,0,203,78,36,46,167,.467,.200,28
Rodney Carney,Golden State Warriors,2011,331,25,1,125,45,36,46,107,.421,.459,11
Al Thornton,Golden State Warriors,2011,314,22,0,131,51,36,46,104,.490,.000,7
Dan Gadzuric,Golden State Warriors,2011,297,28,4,79,37,36,46,88,.420,.000,10
Jeremy Lin,Golden State Warriors,2011,285,29,0,76,28,36,46,72,.389,.200,33
Jeff Adrien,Golden State Warriors,2011,196,23,0,57,23,36,46,54,.426,,4
Brandan Wright,Golden State Warriors,2011,195,21,1,83,38,36,46,63,.603,,3
Charlie Bell,Golden State Warriors,2011,171,19,0,32,12,36,46,43,.279,.286,6
Channing Frye,Phoenix Suns,2011,2541,77,64,976,358,40,42,829,.432,.390,46
Steve Nash,Phoenix Suns,2011,2497,75,75,1106,399,40,42,811,.492,.395,48
Grant Hill,Phoenix Suns,2011,2409,80,80,1056,399,40,42,825,.484,.395,64
Jared Dudley,Phoenix Suns,2011,2140,82,15,867,300,40,42,629,.477,.415,87
Marcin Gortat,Phoenix Suns,2011,1636,55,12,717,294,40,42,522,.563,.250,29
Hakim Warrick,Phoenix Suns,2011,1416,80,6,669,228,40,42,446,.511,.091,32
Vince Carter,Phoenix Suns,2011,1387,51,41,689,264,40,42,625,.422,.366,47
Robin Lopez,Phoenix Suns,2011,991,67,56,432,179,40,42,357,.501,,18
Josh Childress,Phoenix Suns,2011,894,54,3,272,121,40,42,214,.565,.063,33
Goran Dragic,Phoenix Suns,2011,856,48,2,353,133,40,42,316,.421,.277,36
Jason Richardson,Phoenix Suns,2011,796,25,25,483,183,40,42,389,.470,.419,27
Mickael Pietrus,Phoenix Suns,2011,689,38,4,283,98,40,42,250,.392,.342,19
Hedo Turkoglu,Phoenix Suns,2011,630,25,16,237,85,40,42,193,.440,.423,18
Aaron Brooks,Phoenix Suns,2011,473,25,5,240,86,40,42,200,.430,.328,13
Zabian Dowdell,Phoenix Suns,2011,292,24,0,121,51,40,42,125,.408,.300,20
Earl Barron,Phoenix Suns,2011,183,12,6,36,12,40,42,51,.235,,6
Garret Siler,Phoenix Suns,2011,101,21,0,45,17,40,42,31,.548,,1
Earl Clark,Phoenix Suns,2011,72,9,0,29,12,40,42,31,.387,,1
Gani Lawal,Phoenix Suns,2011,2,1,0,0,0,40,42,0,,,0
Pau Gasol,Los Angeles Lakers,2011,3037,82,82,1541,593,57,25,1120,.529,.333,48
Kobe Bryant,Los Angeles Lakers,2011,2779,82,82,2078,740,57,25,1639,.451,.323,99
Lamar Odom,Los Angeles Lakers,2011,2639,82,35,1180,473,57,25,893,.530,.382,47
Metta World Peace,Los Angeles Lakers,2011,2410,82,82,697,261,57,25,658,.397,.356,124
Derek Fisher,Los Angeles Lakers,2011,2297,82,82,558,206,57,25,529,.389,.396,99
Steve Blake,Los Angeles Lakers,2011,1581,79,0,319,110,57,25,306,.359,.378,40
Shannon Brown,Los Angeles Lakers,2011,1568,82,0,712,273,57,25,643,.425,.349,67
Andrew Bynum,Los Angeles Lakers,2011,1500,54,47,612,237,57,25,413,.574,,19
Matt Barnes,Los Angeles Lakers,2011,1020,53,0,356,131,57,25,279,.470,.318,39
Luke Walton,Los Angeles Lakers,2011,484,54,0,91,38,57,25,116,.328,.235,9
Derrick Caracter,Los Angeles Lakers,2011,215,41,0,81,32,57,25,66,.485,,4
Devin Ebanks,Los Angeles Lakers,2011,118,20,0,62,21,57,25,51,.412,.400,4
Theo Ratliff,Los Angeles Lakers,2011,71,10,0,2,1,57,25,6,.167,,2
Sasha Vujacic,Los Angeles Lakers,2011,54,11,0,20,8,57,25,23,.348,.429,1
Joe Smith,Los Angeles Lakers,2011,44,12,0,6,2,57,25,12,.167,,0
Trey Johnson,Los Angeles Lakers,2011,13,1,0,6,2,57,25,3,.667,,0
Kevin Love,Minnesota Timberwolves,2011,2611,73,73,1476,482,17,65,1026,.470,.417,45
Michael Beasley,Minnesota Timberwolves,2011,2361,73,73,1401,561,17,65,1246,.450,.366,54
Luke Ridnour,Minnesota Timberwolves,2011,2159,71,66,840,319,17,65,681,.468,.440,89
Wesley Johnson,Minnesota Timberwolves,2011,2069,79,63,709,271,17,65,682,.397,.356,58
Darko Milicic,Minnesota Timberwolves,2011,1686,69,69,606,271,17,65,578,.469,,54
Anthony Tolliver,Minnesota Timberwolves,2011,1362,65,4,434,141,17,65,313,.450,.409,28
Corey Brewer,Minnesota Timberwolves,2011,1362,56,22,483,168,17,65,437,.384,.263,89
Wayne Ellington,Minnesota Timberwolves,2011,1181,62,8,410,160,17,65,397,.403,.397,28
Martell Webster,Minnesota Timberwolves,2011,1094,46,1,453,152,17,65,340,.447,.417,28
Jonny Flynn,Minnesota Timberwolves,2011,983,53,8,279,108,17,65,296,.365,.310,34
Nikola Pekovic,Minnesota Timberwolves,2011,887,65,11,359,136,17,65,263,.517,,18
Sebastian Telfair,Minnesota Timberwolves,2011,711,37,8,266,97,17,65,241,.402,.359,25
Anthony Randolph,Minnesota Timberwolves,2011,463,23,3,270,109,17,65,219,.498,,18
Lazar Hayward,Minnesota Timberwolves,2011,419,42,0,160,55,17,65,154,.357,.283,12
Kosta Koufos,Minnesota Timberwolves,2011,336,39,1,106,47,17,65,108,.435,.000,8
Sundiata Gaines,Minnesota Timberwolves,2011,65,8,0,21,7,17,65,22,.318,.333,3
Maurice Ager,Minnesota Timberwolves,2011,29,4,0,15,6,17,65,11,.545,.750,1
Al Jefferson,Utah Jazz,2011,2940,82,82,1528,654,39,43,1319,.496,,46
Paul Millsap,Utah Jazz,2011,2605,76,76,1315,525,39,43,988,.531,.391,103
Raja Bell,Utah Jazz,2011,2097,68,63,541,191,39,43,467,.409,.352,56
Deron Williams,Utah Jazz,2011,2009,53,53,1129,369,39,43,806,.458,.345,64
Andrei Kirilenko,Utah Jazz,2011,1999,64,62,750,253,39,43,542,.467,.367,81
C.J. Miles,Utah Jazz,2011,1969,78,19,1000,366,39,43,899,.407,.322,74
Earl Watson,Utah Jazz,2011,1567,80,13,343,126,39,43,307,.410,.336,61
Gordon Hayward,Utah Jazz,2011,1218,72,17,388,142,39,43,293,.485,.473,30
Ronnie Price,Utah Jazz,2011,717,59,0,197,74,39,43,210,.352,.290,42
Francisco Elson,Utah Jazz,2011,610,62,1,134,54,39,43,113,.478,,21
Devin Harris,Utah Jazz,2011,530,17,16,268,83,39,43,201,.413,.357,13
Jeremy Evans,Utah Jazz,2011,463,49,3,178,76,39,43,115,.661,.000,17
Kyrylo Fesenko,Utah Jazz,2011,456,53,1,106,44,39,43,100,.440,.000,4
Derrick Favors,Utah Jazz,2011,444,22,4,180,74,39,43,140,.529,,11
Mehmet Okur,Utah Jazz,2011,168,13,0,64,22,39,43,62,.355,.313,4
Kyle Weaver,Utah Jazz,2011,69,5,0,28,9,39,43,25,.360,.429,2
